y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
159000,191004.99478714162,9786.0,210624.72549019608,1962.0,203146.91473812424,0.0,0.0,0.0,1734.0,1.0,0.0,0.0,440.0,183632.6209000763,226351.41578947369,186825.1131934033,77.0,1.0,0.0,0.0,0.0,0.0
88000,191004.99478714162,8125.0,210624.72549019608,1971.0,203146.91473812424,0.0,0.0,0.0,858.0,1.0,0.0,0.0,0.0,183632.6209000763,226351.41578947369,186825.1131934033,60.59,0.0,0.0,0.0,0.0,0.0
122000,191004.99478714162,9819.0,210624.72549019608,1967.0,203146.91473812424,0.0,0.0,0.0,900.0,1.0,0.0,0.0,280.0,183632.6209000763,226351.41578947369,186825.1131934033,70.94,0.0,0.0,0.0,0.0,0.0
153575,191004.99478714162,8730.0,210624.72549019608,1915.0,203146.91473812424,0.0,0.0,0.0,1396.0,1.0,0.0,0.0,384.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
233230,191004.99478714162,15611.0,210624.72549019608,2006.0,203146.91473812424,1.0,0.0,0.0,1919.0,0.0,0.0,0.0,685.0,183632.6209000763,226351.41578947369,186825.1131934033,114.48125000000002,1.0,0.0,0.0,0.0,0.0
135900,191004.99478714162,5687.0,210624.72549019608,1912.0,203146.91473812424,0.0,0.0,0.0,1716.0,0.0,0.0,0.0,0.0,183632.6209000763,226351.41578947369,186825.1131934033,55.0,0.0,0.0,1.0,1.0,0.0
131000,191004.99478714162,11409.0,210624.72549019608,1949.0,203146.91473812424,0.0,0.0,0.0,1716.0,1.0,0.0,0.0,281.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
235000,191004.99478714162,16659.0,210624.72549019608,1977.0,203146.91473812424,0.0,0.0,0.0,2263.0,0.0,0.0,0.0,539.0,183632.6209000763,226351.41578947369,186825.1131934033,89.51,1.0,0.0,0.0,0.0,0.0
167000,191004.99478714162,9600.0,210624.72549019608,1953.0,203146.91473812424,0.0,0.0,0.0,1644.0,1.0,0.0,0.0,418.0,183632.6209000763,226351.41578947369,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
142500,191004.99478714162,7937.0,210624.72549019608,1984.0,203146.91473812424,0.0,0.0,0.0,1003.0,1.0,0.0,0.0,588.0,183632.6209000763,226351.41578947369,186825.1131934033,37.0,0.0,0.0,0.0,0.0,0.0
152000,191004.99478714162,13710.0,210624.72549019608,1950.0,203146.91473812424,0.0,0.0,0.0,1558.0,1.0,0.0,0.0,282.0,183632.6209000763,226351.41578947369,186825.1131934033,75.0,0.0,0.0,0.0,0.0,0.0
239000,191004.99478714162,7399.0,210624.72549019608,1997.0,203146.91473812424,1.0,0.0,0.0,1950.0,0.0,0.0,0.0,576.0,183632.6209000763,226351.41578947369,186825.1131934033,66.0,1.0,0.0,0.0,0.0,0.0
175000,191004.99478714162,11700.0,210624.72549019608,1968.0,203146.91473812424,1.0,0.0,0.0,1743.0,1.0,0.0,0.0,539.0,183632.6209000763,226351.41578947369,186825.1131934033,90.0,0.0,0.0,0.0,0.0,0.0
158500,191004.99478714162,14000.0,210624.72549019608,1950.0,203146.91473812424,0.0,0.0,0.0,1152.0,1.0,0.0,0.0,300.0,183632.6209000763,226351.41578947369,186825.1131934033,80.0,1.0,0.0,0.0,0.0,0.0
157000,191004.99478714162,15750.0,210624.72549019608,1953.0,203146.91473812424,0.0,0.0,0.0,1336.0,1.0,0.0,0.0,375.0,183632.6209000763,226351.41578947369,186825.1131934033,90.0,0.0,0.0,0.0,0.0,0.0
267000,191004.99478714162,16226.0,210624.72549019608,1998.0,203146.91473812424,1.0,0.0,0.0,2452.0,0.0,0.0,0.0,683.0,183632.6209000763,226351.41578947369,186825.1131934033,66.0,1.0,0.0,0.0,0.0,0.0
205000,191004.99478714162,13704.0,210624.72549019608,2001.0,203146.91473812424,1.0,0.0,0.0,1541.0,0.0,0.0,0.0,843.0,183632.6209000763,226351.41578947369,186825.1131934033,114.48125000000002,1.0,0.0,0.0,0.0,0.0
149900,191004.99478714162,9800.0,210624.72549019608,1972.0,203146.91473812424,0.0,0.0,0.0,894.0,1.0,0.0,0.0,552.0,183632.6209000763,226351.41578947369,186825.1131934033,70.0,0.0,0.0,0.0,0.0,0.0
295000,191004.99478714162,17673.5,210624.72549019608,1885.0,203146.91473812424,0.0,0.0,0.0,2747.625,0.0,1.0,0.0,870.0,183632.6209000763,226351.41578947369,186825.1131934033,87.0,1.0,0.0,0.0,0.0,0.0
305900,191004.99478714162,10386.0,210624.72549019608,2004.0,203146.91473812424,1.0,0.0,0.0,2000.0,0.0,0.0,0.0,888.0,183632.6209000763,226351.41578947369,186825.1131934033,80.0,1.0,0.0,0.0,0.0,0.0
225000,191004.99478714162,13474.0,210624.72549019608,1990.0,203146.91473812424,1.0,0.0,0.0,2243.0,0.0,0.0,0.0,746.0,183632.6209000763,226351.41578947369,186825.1131934033,114.48125000000002,1.0,0.0,0.0,0.0,0.0
89500,191004.99478714162,7920.0,210624.72549019608,1920.0,203146.91473812424,0.0,0.0,0.0,1406.0,1.0,0.0,0.0,0.0,183632.6209000763,226351.41578947369,186825.1131934033,59.19,0.0,0.0,1.0,1.0,0.0
82500,191004.99478714162,12342.0,210624.72549019608,1940.0,203146.91473812424,0.0,0.0,0.0,861.0,1.0,0.0,0.0,539.0,183632.6209000763,226351.41578947369,186825.1131934033,82.35,0.0,0.0,0.0,0.0,0.0
360000,191004.99478714162,12378.0,210624.72549019608,2003.0,203146.91473812424,1.0,0.0,0.0,1944.0,0.0,0.0,0.0,708.0,183632.6209000763,226351.41578947369,186825.1131934033,90.0,0.0,1.0,0.0,0.0,0.0
165600,191004.99478714162,7685.0,210624.72549019608,1993.0,203146.91473812424,0.0,0.0,0.0,1501.0,0.0,0.0,0.0,420.0,183632.6209000763,226351.41578947369,186825.1131934033,63.78,1.0,0.0,0.0,0.0,0.0
132000,191004.99478714162,8000.0,210624.72549019608,1948.0,203146.91473812424,0.0,0.0,0.0,972.0,1.0,0.0,0.0,240.0,183632.6209000763,226351.41578947369,186825.1131934033,50.0,0.0,0.0,0.0,0.0,0.0
119900,191004.99478714162,7800.0,210624.72549019608,1939.0,203146.91473812424,0.0,0.0,0.0,1118.0,1.0,0.0,0.0,410.0,183632.6209000763,226351.41578947369,186825.1131934033,65.0,0.0,0.0,0.0,0.0,0.0
375000,191004.99478714162,17673.5,210624.72549019608,1965.0,203146.91473812424,0.0,0.0,0.0,2036.0,0.0,0.0,0.0,513.0,183632.6209000763,226351.41578947369,186825.1131934033,114.48125000000002,0.0,0.0,0.0,0.0,0.0
178000,191004.99478714162,9600.0,210624.72549019608,1925.0,203146.91473812424,0.0,0.0,0.0,1641.0,1.0,0.0,0.0,546.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,1.0,0.0,0.0,0.0
188500,191004.99478714162,7795.0,210624.72549019608,2004.0,203146.91473812424,1.0,0.0,0.0,1432.0,0.0,0.0,0.0,432.0,183632.6209000763,226351.41578947369,186825.1131934033,71.0,1.0,0.0,0.0,0.0,0.0
260000,191004.99478714162,13005.0,210624.72549019608,1980.0,203146.91473812424,1.0,0.0,0.0,2353.0,0.0,0.0,0.0,484.0,183632.6209000763,226351.41578947369,186825.1131934033,94.0,0.0,1.0,0.0,0.0,0.0
270000,191004.99478714162,9000.0,210624.72549019608,2006.0,203146.91473812424,1.0,0.0,0.0,1959.0,0.0,0.0,0.0,938.25,183632.6209000763,226351.41578947369,186825.1131934033,75.0,1.0,0.0,0.0,0.0,0.0
260000,191004.99478714162,9900.0,210624.72549019608,1993.0,203146.91473812424,1.0,0.0,0.0,2646.0,0.0,0.0,0.0,656.0,183632.6209000763,226351.41578947369,186825.1131934033,90.0,1.0,0.0,0.0,0.0,0.0
187500,191004.99478714162,14115.0,210624.72549019608,1980.0,203146.91473812424,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,588.0,183632.6209000763,226351.41578947369,186825.1131934033,75.61,0.0,0.0,0.0,0.0,0.0
342643,191004.99478714162,16259.0,210624.72549019608,2006.0,203146.91473812424,0.0,0.0,0.0,2596.0,0.0,1.0,0.0,840.0,183632.6209000763,226351.41578947369,186825.1131934033,111.0,1.0,0.0,0.0,0.0,0.0
354000,191004.99478714162,12099.0,210624.72549019608,2004.0,203146.91473812424,1.0,0.0,0.0,2468.0,0.0,0.0,0.0,872.0,183632.6209000763,226351.41578947369,186825.1131934033,99.0,1.0,0.0,0.0,0.0,0.0
301000,191004.99478714162,10380.0,128219.7,1986.0,203146.91473812424,1.0,0.0,0.0,2730.0,0.0,0.0,0.0,576.0,183632.6209000763,226351.41578947369,186825.1131934033,86.0,1.0,0.0,0.0,0.0,0.0
126175,191004.99478714162,5820.0,128219.7,1955.0,203146.91473812424,0.0,0.0,0.0,1163.0,1.0,0.0,0.0,220.0,183632.6209000763,226351.41578947369,186825.1131934033,49.0,0.0,0.0,0.0,0.0,0.0
242000,191004.99478714162,11275.0,128219.7,1967.0,203146.91473812424,1.0,0.0,0.0,2747.625,0.0,0.0,0.0,564.0,183632.6209000763,226351.41578947369,186825.1131934033,96.0,1.0,0.0,0.0,0.0,0.0
87000,191004.99478714162,5000.0,128219.7,1941.0,203146.91473812424,0.0,0.0,0.0,803.0,1.0,0.0,0.0,360.0,183632.6209000763,226351.41578947369,186825.1131934033,50.0,0.0,0.0,0.0,0.0,0.0
324000,191004.99478714162,10846.0,128219.7,1993.0,203146.91473812424,1.0,0.0,0.0,1719.0,1.0,0.0,0.0,473.0,183632.6209000763,226351.41578947369,186825.1131934033,32.0,1.0,0.0,0.0,0.0,0.0
145250,191004.99478714162,11600.0,128219.7,1960.0,203146.91473812424,0.0,0.0,0.0,1383.0,1.0,0.0,0.0,292.0,183632.6209000763,226351.41578947369,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
214500,191004.99478714162,11888.0,128219.7,1916.0,203146.91473812424,0.0,0.0,0.0,2134.0,0.0,0.0,0.0,441.0,183632.6209000763,226351.41578947369,186825.1131934033,82.1,1.0,0.0,0.0,0.0,0.0
78000,191004.99478714162,6402.0,128219.7,1920.0,203146.91473812424,0.0,0.0,0.0,1192.0,1.0,0.0,0.0,189.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,1.0,0.0
119000,191004.99478714162,10624.0,128219.7,1964.0,203146.91473812424,0.0,0.0,0.0,1728.0,0.0,0.0,0.0,352.0,183632.6209000763,226351.41578947369,186825.1131934033,73.47,0.0,0.0,0.0,0.0,0.0
139000,191004.99478714162,8176.0,128219.7,1958.0,203146.91473812424,0.0,0.0,0.0,1056.0,1.0,0.0,0.0,308.0,183632.6209000763,226351.41578947369,186825.1131934033,70.0,0.0,0.0,0.0,0.0,0.0
284000,191004.99478714162,10655.0,128219.7,2003.0,203146.91473812424,1.0,0.0,0.0,1629.0,0.0,0.0,0.0,880.0,183632.6209000763,226351.41578947369,186825.1131934033,85.0,1.0,0.0,0.0,0.0,0.0
207000,191004.99478714162,8198.0,128219.7,2004.0,203146.91473812424,1.0,0.0,0.0,1358.0,0.0,0.0,0.0,484.0,183632.6209000763,226351.41578947369,186825.1131934033,59.0,1.0,0.0,0.0,0.0,0.0
192000,191004.99478714162,9042.0,128219.7,1998.0,203146.91473812424,0.0,0.0,0.0,1638.0,0.0,0.0,0.0,472.0,183632.6209000763,226351.41578947369,186825.1131934033,59.0,0.0,0.0,0.0,0.0,0.0
228950,191004.99478714162,17673.5,128219.7,1965.0,203146.91473812424,0.0,0.0,0.0,1786.0,0.0,0.0,0.0,529.0,183632.6209000763,226351.41578947369,186825.1131934033,99.62,0.0,0.0,0.0,0.0,0.0
377426,191004.99478714162,14157.0,128219.7,2005.0,203146.91473812424,1.0,0.0,0.0,1922.0,0.0,0.0,0.0,676.0,183632.6209000763,226351.41578947369,186825.1131934033,86.0,1.0,0.0,0.0,0.0,0.0
214000,191004.99478714162,9135.0,128219.7,2002.0,203146.91473812424,1.0,0.0,0.0,1536.0,0.0,0.0,0.0,532.0,183632.6209000763,226351.41578947369,186825.1131934033,70.0,1.0,0.0,0.0,0.0,0.0
202500,191004.99478714162,14145.0,128219.7,1984.0,203146.91473812424,1.0,0.0,0.0,1621.0,0.0,0.0,0.0,440.0,183632.6209000763,226351.41578947369,186825.1131934033,91.0,1.0,0.0,0.0,0.0,0.0
155000,191004.99478714162,12400.0,128219.7,1958.0,203146.91473812424,0.0,0.0,0.0,1215.0,1.0,0.0,0.0,297.0,183632.6209000763,226351.41578947369,186825.1131934033,66.0,0.0,0.0,0.0,0.0,0.0
202900,191004.99478714162,14191.0,128219.7,2002.0,203146.91473812424,1.0,0.0,0.0,1908.0,0.0,0.0,0.0,431.0,183632.6209000763,226351.41578947369,186825.1131934033,85.0,1.0,0.0,0.0,0.0,0.0
82000,191004.99478714162,8400.0,128219.7,1950.0,203146.91473812424,0.0,0.0,1.0,841.0,1.0,0.0,0.0,294.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,1.0,0.0
87500,191004.99478714162,8544.0,128219.7,1949.0,203146.91473812424,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,400.0,183632.6209000763,226351.41578947369,186825.1131934033,61.68,0.0,0.0,0.0,0.0,0.0
266000,191004.99478714162,8849.0,128219.7,2005.0,203146.91473812424,0.0,1.0,0.0,1684.0,0.0,0.0,0.0,564.0,183632.6209000763,226351.41578947369,186825.1131934033,63.0,0.0,1.0,0.0,0.0,0.0
85000,191004.99478714162,2592.0,128219.7,1976.0,203146.91473812424,0.0,0.0,0.0,1112.0,1.0,0.0,0.0,336.0,183632.6209000763,226351.41578947369,186825.1131934033,36.0,0.0,0.0,0.0,0.0,0.0
140200,191004.99478714162,6435.0,128219.7,1939.0,203146.91473812424,0.0,0.0,0.0,1577.0,1.0,0.0,0.0,312.0,183632.6209000763,226351.41578947369,186825.1131934033,65.0,0.0,0.0,1.0,0.0,0.0
151500,191004.99478714162,12772.0,128219.7,1960.0,203146.91473812424,0.0,0.0,0.0,958.0,1.0,0.0,0.0,301.0,183632.6209000763,226351.41578947369,186825.1131934033,73.92,0.0,0.0,0.0,0.0,0.0
157500,191004.99478714162,17600.0,128219.7,1960.0,203146.91473812424,0.0,0.0,0.0,1478.0,0.0,0.0,0.0,498.0,183632.6209000763,226351.41578947369,186825.1131934033,99.15,0.0,0.0,0.0,0.0,0.0
154000,191004.99478714162,2448.0,128219.7,2003.0,203146.91473812424,1.0,0.0,0.0,1626.0,0.0,0.0,0.0,474.0,183632.6209000763,226351.41578947369,186825.1131934033,36.0,1.0,0.0,0.0,0.0,0.0
437154,191004.99478714162,17673.5,128219.7,2005.0,203146.91473812424,0.0,1.0,0.0,2728.0,0.0,0.0,0.0,706.0,183632.6209000763,226351.41578947369,186825.1131934033,56.0,0.0,1.0,0.0,0.0,0.0
318061,191004.99478714162,7820.0,128219.7,2007.0,203146.91473812424,0.0,1.0,0.0,1869.0,0.0,0.0,0.0,617.0,183632.6209000763,226351.41578947369,186825.1131934033,68.0,0.0,1.0,0.0,0.0,0.0
190000,191004.99478714162,5271.0,128219.7,1986.0,203146.91473812424,0.0,0.0,0.0,1453.0,1.0,0.0,0.0,445.0,183632.6209000763,226351.41578947369,186825.1131934033,43.4,1.0,0.0,0.0,0.0,0.0
95000,191004.99478714162,9084.0,128219.7,1941.0,203146.91473812424,0.0,0.0,0.0,1111.0,1.0,0.0,0.0,200.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
105900,191004.99478714162,8520.0,128219.7,1928.0,203146.91473812424,0.0,0.0,0.0,720.0,1.0,0.0,0.0,484.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
140000,191004.99478714162,8400.0,128219.7,1940.0,203146.91473812424,0.0,0.0,0.0,1595.0,1.0,0.0,0.0,240.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
177500,191004.99478714162,11249.0,128219.7,1995.0,203146.91473812424,1.0,0.0,0.0,1200.0,0.0,0.0,0.0,521.0,183632.6209000763,226351.41578947369,186825.1131934033,105.0,1.0,0.0,0.0,0.0,0.0
173000,191004.99478714162,9248.0,128219.7,1992.0,203146.91473812424,0.0,0.0,0.0,1167.0,0.0,0.0,0.0,400.0,183632.6209000763,226351.41578947369,186825.1131934033,78.92,1.0,0.0,0.0,0.0,0.0
134000,191004.99478714162,4224.0,128219.7,1976.0,203146.91473812424,0.0,0.0,0.0,1142.0,1.0,0.0,0.0,528.0,183632.6209000763,226351.41578947369,186825.1131934033,44.0,0.0,0.0,0.0,0.0,0.0
130000,191004.99478714162,6930.0,128219.7,1958.0,203146.91473812424,0.0,0.0,0.0,1352.0,1.0,0.0,0.0,288.0,183632.6209000763,226351.41578947369,186825.1131934033,92.0,1.0,0.0,0.0,0.0,0.0
280000,191004.99478714162,12011.0,128219.7,1998.0,203146.91473812424,1.0,0.0,0.0,1924.0,0.0,0.0,0.0,592.0,183632.6209000763,226351.41578947369,186825.1131934033,78.0,1.0,0.0,0.0,0.0,0.0
156000,191004.99478714162,7540.0,128219.7,1978.0,203146.91473812424,0.0,0.0,0.0,912.0,1.0,0.0,0.0,470.0,183632.6209000763,226351.41578947369,186825.1131934033,66.55,0.0,0.0,0.0,0.0,0.0
145000,191004.99478714162,9144.0,128219.7,1940.0,203146.91473812424,0.0,0.0,0.0,1505.0,1.0,0.0,0.0,240.0,183632.6209000763,226351.41578947369,186825.1131934033,60.24,0.0,0.0,0.0,1.0,0.0
198500,191004.99478714162,7301.0,128219.7,2003.0,203146.91473812424,1.0,0.0,0.0,1922.0,0.0,1.0,0.0,672.0,183632.6209000763,226351.41578947369,186825.1131934033,64.0,1.0,0.0,0.0,0.0,0.0
118000,191004.99478714162,1680.0,128219.7,1972.0,203146.91473812424,0.0,0.0,0.0,987.0,1.0,0.0,0.0,264.0,183632.6209000763,226351.41578947369,186825.1131934033,27.311249999999994,1.0,0.0,0.0,0.0,0.0
190000,191004.99478714162,17673.5,128219.7,1976.0,203146.91473812424,0.0,0.0,0.0,1574.0,0.0,0.0,0.0,566.0,183632.6209000763,226351.41578947369,186825.1131934033,80.41,0.0,0.0,0.0,0.0,0.0
147000,191004.99478714162,10690.0,128219.7,1920.0,203146.91473812424,0.0,0.0,0.0,1344.0,1.0,0.0,0.0,468.0,183632.6209000763,226351.41578947369,186825.1131934033,59.0,0.0,0.0,0.0,0.0,0.0
159000,191004.99478714162,9500.0,128219.7,1963.0,203146.91473812424,0.0,0.0,0.0,1394.0,1.0,0.0,0.0,514.0,183632.6209000763,226351.41578947369,186825.1131934033,82.17,0.0,0.0,0.0,0.0,0.0
165000,191004.99478714162,9150.0,128219.7,1962.0,203146.91473812424,0.0,0.0,0.0,1431.0,1.0,0.0,0.0,296.0,183632.6209000763,226351.41578947369,186825.1131934033,101.0,0.0,0.0,0.0,0.0,0.0
132000,191004.99478714162,7800.0,128219.7,1954.0,203146.91473812424,0.0,0.0,0.0,1268.0,1.0,0.0,0.0,244.0,183632.6209000763,226351.41578947369,186825.1131934033,78.0,0.0,0.0,0.0,0.0,0.0
162000,191004.99478714162,9830.0,128219.7,1959.0,203146.91473812424,0.0,0.0,0.0,1287.0,1.0,0.0,0.0,576.0,183632.6209000763,226351.41578947369,186825.1131934033,76.76,1.0,0.0,0.0,0.0,0.0
172400,191004.99478714162,8121.0,128219.7,2000.0,203146.91473812424,0.0,0.0,0.0,1664.0,0.0,0.0,0.0,460.0,183632.6209000763,226351.41578947369,186825.1131934033,61.61,0.0,0.0,0.0,0.0,0.0
134432,191004.99478714162,17120.0,128219.7,1959.0,203146.91473812424,0.0,0.0,0.0,1588.0,0.0,0.0,0.0,680.0,183632.6209000763,226351.41578947369,186825.1131934033,80.0,0.0,0.0,0.0,1.0,0.0
125000,191004.99478714162,7175.0,128219.7,1984.0,203146.91473812424,0.0,0.0,0.0,752.0,1.0,0.0,0.0,264.0,183632.6209000763,226351.41578947369,186825.1131934033,50.0,0.0,0.0,0.0,0.0,0.0
123000,191004.99478714162,10634.0,128219.7,1953.0,203146.91473812424,0.0,0.0,0.0,1319.0,1.0,0.0,0.0,270.0,183632.6209000763,226351.41578947369,186825.1131934033,79.0,0.0,0.0,0.0,0.0,0.0
219500,191004.99478714162,8200.0,128219.7,2003.0,203146.91473812424,1.0,0.0,0.0,1928.0,0.0,0.0,0.0,434.0,183632.6209000763,226351.41578947369,186825.1131934033,65.0,1.0,0.0,0.0,0.0,0.0
61000,191004.99478714162,10020.0,128219.7,1922.0,203146.91473812424,0.0,0.0,1.0,904.0,0.0,0.0,1.0,0.0,183632.6209000763,226351.41578947369,186825.1131934033,64.21,0.0,0.0,1.0,0.0,0.0
148000,191004.99478714162,8846.0,128219.7,1996.0,203146.91473812424,1.0,0.0,0.0,914.0,1.0,0.0,0.0,576.0,183632.6209000763,226351.41578947369,186825.1131934033,57.0,0.0,0.0,0.0,0.0,0.0
340000,191004.99478714162,11143.0,128219.7,2004.0,203146.91473812424,1.0,0.0,0.0,2466.0,0.0,1.0,0.0,610.0,183632.6209000763,226351.41578947369,186825.1131934033,102.0,1.0,0.0,0.0,0.0,0.0
394432,191004.99478714162,11394.0,128219.7,2010.0,203146.91473812424,1.0,0.0,0.0,1856.0,1.0,0.0,0.0,834.0,183632.6209000763,226351.41578947369,186825.1131934033,88.0,0.0,1.0,0.0,0.0,0.0
179000,191004.99478714162,8123.0,128219.7,2000.0,203146.91473812424,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,463.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
127000,191004.99478714162,5000.0,128219.7,1924.0,203146.91473812424,0.0,0.0,0.0,1691.0,0.0,0.0,0.0,308.0,183632.6209000763,226351.41578947369,186825.1131934033,50.0,1.0,0.0,0.0,0.0,0.0
187750,191004.99478714162,7200.0,128219.7,2006.0,203146.91473812424,1.0,0.0,0.0,1301.0,0.0,0.0,0.0,572.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,1.0,0.0,0.0,0.0,0.0
213500,191004.99478714162,9245.0,128219.7,2006.0,203146.91473812424,1.0,0.0,0.0,1797.0,0.0,0.0,0.0,639.0,183632.6209000763,226351.41578947369,186825.1131934033,79.0,1.0,0.0,0.0,0.0,0.0
76000,191004.99478714162,9000.0,128219.7,1928.0,203146.91473812424,0.0,0.0,0.0,784.0,1.0,0.0,0.0,360.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,1.0,0.0
240000,191004.99478714162,17673.5,128219.7,1992.0,203146.91473812424,1.0,0.0,0.0,1953.0,0.0,0.0,0.0,501.0,183632.6209000763,226351.41578947369,186825.1131934033,87.28,1.0,0.0,0.0,0.0,0.0
192000,191004.99478714162,3182.0,128219.7,2004.0,203146.91473812424,1.0,0.0,0.0,1269.0,0.0,0.0,0.0,430.0,183632.6209000763,226351.41578947369,186825.1131934033,43.0,1.0,0.0,0.0,0.0,0.0
81000,191004.99478714162,8410.0,128219.7,1910.0,203146.91473812424,0.0,0.0,0.0,1184.0,1.0,0.0,0.0,0.0,183632.6209000763,226351.41578947369,186825.1131934033,58.0,0.0,0.0,0.0,1.0,0.0
125000,191004.99478714162,7200.0,128219.7,1976.0,203146.91473812424,0.0,0.0,0.0,1125.0,1.0,0.0,0.0,352.0,183632.6209000763,226351.41578947369,186825.1131934033,72.0,0.0,0.0,0.0,0.0,0.0
191000,191004.99478714162,9382.0,128219.7,1999.0,203146.91473812424,1.0,0.0,0.0,1479.0,0.0,0.0,0.0,577.0,183632.6209000763,226351.41578947369,186825.1131934033,93.0,1.0,0.0,0.0,0.0,0.0
426000,191004.99478714162,12474.0,128219.7,2007.0,203146.91473812424,0.0,1.0,0.0,2332.0,0.0,0.0,0.0,846.0,183632.6209000763,226351.41578947369,186825.1131934033,96.0,0.0,1.0,0.0,0.0,0.0
119000,191004.99478714162,8405.0,128219.7,1900.0,203146.91473812424,0.0,0.0,0.0,1367.0,1.0,0.0,0.0,384.0,183632.6209000763,226351.41578947369,186825.1131934033,50.0,0.0,0.0,0.0,0.0,0.0
215000,191004.99478714162,12209.0,128219.7,2001.0,203146.91473812424,0.0,0.0,0.0,1961.0,0.0,0.0,0.0,560.0,183632.6209000763,226351.41578947369,186825.1131934033,71.0,1.0,0.0,0.0,0.0,0.0
106500,191004.99478714162,8339.0,128219.7,1959.0,203146.91473812424,0.0,0.0,0.0,882.0,1.0,0.0,0.0,294.0,183632.6209000763,226351.41578947369,186825.1131934033,69.48,0.0,0.0,0.0,0.0,0.0
100000,191004.99478714162,7446.0,128219.7,1941.0,203146.91473812424,0.0,0.0,0.0,788.0,1.0,0.0,0.0,0.0,183632.6209000763,226351.41578947369,186825.1131934033,57.2,0.0,0.0,0.0,0.0,0.0
109000,191004.99478714162,10134.0,128219.7,1940.0,203146.91473812424,0.0,0.0,0.0,1034.0,1.0,0.0,0.0,240.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
129000,191004.99478714162,9571.0,128219.7,1956.0,203146.91473812424,0.0,0.0,0.0,1144.0,1.0,0.0,0.0,596.0,183632.6209000763,226351.41578947369,186825.1131934033,68.0,0.0,0.0,0.0,0.0,0.0
123000,191004.99478714162,7200.0,128219.7,1972.0,203146.91473812424,0.0,0.0,0.0,894.0,1.0,0.0,0.0,600.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
169500,191004.99478714162,7590.0,128219.7,1962.0,203146.91473812424,0.0,0.0,0.0,1812.0,0.0,0.0,0.0,264.0,183632.6209000763,226351.41578947369,186825.1131934033,69.0,0.0,0.0,0.0,0.0,0.0
67000,191004.99478714162,8967.0,128219.7,1920.0,203146.91473812424,0.0,0.0,0.0,1077.0,1.0,0.0,0.0,338.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,1.0,0.0
241000,191004.99478714162,8125.0,128219.7,2006.0,203146.91473812424,1.0,0.0,0.0,1550.0,0.0,0.0,0.0,438.0,183632.6209000763,226351.41578947369,186825.1131934033,65.0,1.0,0.0,0.0,0.0,0.0
245500,191004.99478714162,14963.0,128219.7,1996.0,203146.91473812424,1.0,0.0,0.0,1288.0,1.0,0.0,0.0,500.0,183632.6209000763,226351.41578947369,186825.1131934033,38.0,0.0,1.0,0.0,0.0,0.0
164990,191004.99478714162,8767.0,128219.7,2005.0,203146.91473812424,1.0,0.0,0.0,1310.0,0.0,0.0,0.0,400.0,183632.6209000763,226351.41578947369,186825.1131934033,65.0,1.0,0.0,0.0,0.0,0.0
108000,191004.99478714162,10200.0,128219.7,1940.0,203146.91473812424,0.0,0.0,0.0,672.0,1.0,0.0,0.0,240.0,183632.6209000763,226351.41578947369,186825.1131934033,60.0,0.0,0.0,0.0,1.0,0.0
258000,191004.99478714162,12090.0,128219.7,1998.0,203146.91473812424,1.0,0.0,0.0,2263.0,0.0,0.0,0.0,420.0,183632.6209000763,226351.41578947369,186825.1131934033,93.0,1.0,0.0,0.0,0.0,0.0
168000,191004.99478714162,10364.0,128219.7,1995.0,203146.91473812424,0.0,0.0,0.0,1572.0,0.0,0.0,0.0,373.0,183632.6209000763,226351.41578947369,186825.1131934033,79.61,0.0,0.0,0.0,0.0,0.0
150000,191004.99478714162,9991.0,128219.7,1976.0,203146.91473812424,0.0,0.0,0.0,1620.0,0.0,0.0,0.0,490.0,183632.6209000763,226351.41578947369,186825.1131934033,81.34,0.0,0.0,0.0,0.0,0.0
